model_size,question_type,design,criteria,material,r2
14.0,agentic,underwater component,corrosion resistant,composite,0.9553945470778106
14.0,agentic,underwater component,high strength,steel,0.9441833137485312
14.0,agentic,underwater component,high strength,aluminum,0.9845534591194969
14.0,agentic,underwater component,high strength,titanium,0.9772741501283416
14.0,agentic,underwater component,high strength,glass,0.9728817217562901
14.0,agentic,underwater component,high strength,wood,0.9748683710579167
14.0,agentic,underwater component,high strength,thermoplastic,0.9420675766390691
14.0,agentic,underwater component,high strength,elastomer,0.9788883491215287
14.0,agentic,underwater component,high strength,thermoset,0.9803812305445602
14.0,agentic,underwater component,high strength,composite,0.9723810957254666
14.0,agentic,safety helmet,lightweight,steel,0.9433782651740157
14.0,agentic,safety helmet,lightweight,aluminum,0.9832274011299436
14.0,agentic,safety helmet,lightweight,titanium,0.9817549339769984
14.0,agentic,safety helmet,lightweight,glass,0.9701195219123506
14.0,agentic,safety helmet,lightweight,wood,0.98545101842871
14.0,agentic,safety helmet,lightweight,thermoplastic,0.9374157519738109
14.0,agentic,safety helmet,lightweight,elastomer,0.8521860357046045
14.0,agentic,safety helmet,lightweight,thermoset,0.9806658940048467
14.0,agentic,safety helmet,lightweight,composite,0.9665689708580552
14.0,agentic,safety helmet,heat resistant,steel,0.9601179789689664
14.0,agentic,safety helmet,heat resistant,aluminum,0.9859110337185373
14.0,agentic,safety helmet,heat resistant,titanium,0.9545454545454546
14.0,agentic,safety helmet,heat resistant,glass,0.9858956276445698
14.0,agentic,safety helmet,heat resistant,wood,0.9697380920070566
14.0,agentic,safety helmet,heat resistant,thermoplastic,0.9567839195979899
14.0,agentic,safety helmet,heat resistant,elastomer,0.9755476311767702
14.0,agentic,safety helmet,heat resistant,thermoset,0.9334294703723125
14.0,agentic,safety helmet,heat resistant,composite,0.9855475693639385
14.0,agentic,safety helmet,corrosion resistant,steel,0.9813323322640093
14.0,agentic,safety helmet,corrosion resistant,aluminum,0.9542582764720748
14.0,agentic,safety helmet,corrosion resistant,titanium,0.966789899116486
14.0,agentic,safety helmet,corrosion resistant,glass,0.9740045343487926
14.0,agentic,safety helmet,corrosion resistant,wood,0.9789951347305389
14.0,agentic,safety helmet,corrosion resistant,thermoplastic,0.9645665732622254
14.0,agentic,safety helmet,corrosion resistant,elastomer,0.9823872275722251
14.0,agentic,safety helmet,corrosion resistant,thermoset,0.9586648176532127
14.0,agentic,safety helmet,corrosion resistant,composite,0.9662611152129947
14.0,agentic,safety helmet,high strength,steel,0.9808455064332011
14.0,agentic,safety helmet,high strength,aluminum,0.983776235265125
14.0,agentic,safety helmet,high strength,titanium,0.9685062764614127
14.0,agentic,safety helmet,high strength,glass,0.9744271150997648
14.0,agentic,safety helmet,high strength,wood,0.9675807931491487
14.0,agentic,safety helmet,high strength,thermoplastic,0.9824589845016536
14.0,agentic,safety helmet,high strength,elastomer,0.9664993340846225
14.0,agentic,safety helmet,high strength,thermoset,0.9690553745928339
14.0,agentic,safety helmet,high strength,composite,0.978330550918197
14.0,zero-shot,kitchen utensil grip,lightweight,steel,0.9735590832473773
14.0,zero-shot,kitchen utensil grip,lightweight,aluminum,0.9863994273443092
14.0,zero-shot,kitchen utensil grip,lightweight,titanium,0.9886781330189334
14.0,zero-shot,kitchen utensil grip,lightweight,glass,0.9799547852298417
14.0,zero-shot,kitchen utensil grip,lightweight,wood,0.8903827002418552
14.0,zero-shot,kitchen utensil grip,lightweight,thermoplastic,0.9316567800150388
14.0,zero-shot,kitchen utensil grip,lightweight,elastomer,0.8958896179081436
14.0,zero-shot,kitchen utensil grip,lightweight,thermoset,0.9441214853482026
14.0,zero-shot,kitchen utensil grip,lightweight,composite,0.9797679262124368
14.0,zero-shot,kitchen utensil grip,heat resistant,steel,0.9760305625731714
14.0,zero-shot,kitchen utensil grip,heat resistant,aluminum,0.9695097380792478
14.0,zero-shot,kitchen utensil grip,heat resistant,titanium,0.9749798765763349
14.0,zero-shot,kitchen utensil grip,heat resistant,glass,0.9766224703419399
14.0,zero-shot,kitchen utensil grip,heat resistant,wood,0.9848977600715476
14.0,zero-shot,kitchen utensil grip,heat resistant,thermoplastic,0.9861279870392872
14.0,zero-shot,kitchen utensil grip,heat resistant,elastomer,0.9862570735650767
14.0,zero-shot,kitchen utensil grip,heat resistant,thermoset,0.9475233455136013
14.0,zero-shot,kitchen utensil grip,heat resistant,composite,0.9862745098039216
14.0,zero-shot,kitchen utensil grip,corrosion resistant,steel,0.9784211778298841
14.0,zero-shot,kitchen utensil grip,corrosion resistant,aluminum,0.9848122074116428
14.0,zero-shot,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
14.0,zero-shot,kitchen utensil grip,corrosion resistant,glass,0.9771498480603023
14.0,zero-shot,kitchen utensil grip,corrosion resistant,wood,0.9836916378338452
14.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoplastic,0.954854150472528
14.0,zero-shot,kitchen utensil grip,corrosion resistant,elastomer,0.9424579914028918
14.0,zero-shot,kitchen utensil grip,corrosion resistant,thermoset,0.9720489205783324
14.0,zero-shot,kitchen utensil grip,corrosion resistant,composite,0.9481824339580041
14.0,zero-shot,kitchen utensil grip,high strength,steel,0.9346069957185557
14.0,zero-shot,kitchen utensil grip,high strength,aluminum,0.9838009236920108
14.0,zero-shot,kitchen utensil grip,high strength,titanium,0.9698643561930641
14.0,zero-shot,kitchen utensil grip,high strength,glass,0.9618602484988606
14.0,zero-shot,kitchen utensil grip,high strength,wood,0.9840240430243594
14.0,zero-shot,kitchen utensil grip,high strength,thermoplastic,0.9844025812425847
14.0,zero-shot,kitchen utensil grip,high strength,elastomer,0.9846357956004451
14.0,zero-shot,kitchen utensil grip,high strength,thermoset,0.9761288993660312
14.0,zero-shot,kitchen utensil grip,high strength,composite,0.9735509285312324
14.0,zero-shot,spacecraft component,lightweight,steel,0.9636934020700956
14.0,zero-shot,spacecraft component,lightweight,aluminum,0.9841825782397469
14.0,zero-shot,spacecraft component,lightweight,titanium,0.9854312604753105
14.0,zero-shot,spacecraft component,lightweight,glass,0.9851078268737747
14.0,zero-shot,spacecraft component,lightweight,wood,0.9445636249476769
14.0,zero-shot,spacecraft component,lightweight,thermoplastic,0.9724343212113369
14.0,zero-shot,spacecraft component,lightweight,elastomer,0.9704038791319259
14.0,zero-shot,spacecraft component,lightweight,thermoset,0.9818796442928494
14.0,zero-shot,spacecraft component,lightweight,composite,0.9769295302013423
14.0,zero-shot,spacecraft component,heat resistant,steel,0.9795652173913043
14.0,zero-shot,spacecraft component,heat resistant,aluminum,0.9760276161861535
14.0,zero-shot,spacecraft component,heat resistant,titanium,0.9865587044534413
14.0,zero-shot,spacecraft component,heat resistant,glass,0.9841332097268772
14.0,zero-shot,spacecraft component,heat resistant,wood,0.9770380692975232
14.0,zero-shot,spacecraft component,heat resistant,thermoplastic,0.9864740353075591
14.0,zero-shot,spacecraft component,heat resistant,elastomer,0.986264220830761
14.0,zero-shot,spacecraft component,heat resistant,thermoset,0.9861386138613861
14.0,zero-shot,spacecraft component,heat resistant,composite,0.9788841895758179
14.0,zero-shot,spacecraft component,corrosion resistant,steel,0.9820560842275764
14.0,zero-shot,spacecraft component,corrosion resistant,aluminum,0.9809843400447428
14.0,zero-shot,spacecraft component,corrosion resistant,titanium,0.9816190122539918
14.0,zero-shot,spacecraft component,corrosion resistant,glass,0.9798198198198198
14.0,zero-shot,spacecraft component,corrosion resistant,wood,0.9781609195402299
14.0,zero-shot,spacecraft component,corrosion resistant,thermoplastic,0.9387798073380007
14.0,zero-shot,spacecraft component,corrosion resistant,elastomer,0.9183599419448476
14.0,zero-shot,spacecraft component,corrosion resistant,thermoset,0.9441688006828852
14.0,zero-shot,spacecraft component,corrosion resistant,composite,0.9693336407655061
14.0,zero-shot,spacecraft component,high strength,steel,0.9839145323879805
14.0,zero-shot,spacecraft component,high strength,aluminum,0.9861027355956362
14.0,zero-shot,spacecraft component,high strength,titanium,0.9832472475193693
14.0,zero-shot,spacecraft component,high strength,glass,0.9679786228888626
14.0,zero-shot,spacecraft component,high strength,wood,0.9735265400319546
14.0,zero-shot,spacecraft component,high strength,thermoplastic,0.9856208879877519
14.0,zero-shot,spacecraft component,high strength,elastomer,0.9745558432282831
14.0,zero-shot,spacecraft component,high strength,thermoset,0.9859653075016895
14.0,zero-shot,spacecraft component,high strength,composite,0.9813464067918212
14.0,zero-shot,underwater component,lightweight,steel,0.9750022121936112
14.0,zero-shot,underwater component,lightweight,aluminum,0.9858563678636011
14.0,zero-shot,underwater component,lightweight,titanium,0.9847646107872434
14.0,zero-shot,underwater component,lightweight,glass,0.9574542284219704
14.0,zero-shot,underwater component,lightweight,wood,0.9768197964958757
14.0,zero-shot,underwater component,lightweight,thermoplastic,0.9553376906318083
14.0,zero-shot,underwater component,lightweight,elastomer,0.9257611806489432
14.0,zero-shot,underwater component,lightweight,thermoset,0.9732417942310958
14.0,zero-shot,underwater component,lightweight,composite,0.981755577341527
14.0,zero-shot,underwater component,heat resistant,steel,0.9669781366234237
14.0,zero-shot,underwater component,heat resistant,aluminum,0.9837258622614131
14.0,zero-shot,underwater component,heat resistant,titanium,0.9857174007849978
14.0,zero-shot,underwater component,heat resistant,glass,0.9784024854680297
14.0,zero-shot,underwater component,heat resistant,wood,0.9777395154347559
14.0,zero-shot,underwater component,heat resistant,thermoplastic,0.9859849624060151
14.0,zero-shot,underwater component,heat resistant,elastomer,0.9829280910501811
14.0,zero-shot,underwater component,heat resistant,thermoset,0.9856403853014627
14.0,zero-shot,underwater component,heat resistant,composite,0.9866686601380479
14.0,zero-shot,underwater component,corrosion resistant,steel,0.9849263126435923
14.0,zero-shot,underwater component,corrosion resistant,aluminum,0.9831046167896369
14.0,zero-shot,underwater component,corrosion resistant,titanium,0.978649896083565
14.0,zero-shot,underwater component,corrosion resistant,glass,0.982080206415884
14.0,zero-shot,underwater component,corrosion resistant,wood,0.9808382675182992
14.0,zero-shot,underwater component,corrosion resistant,thermoplastic,0.9212940809320711
14.0,zero-shot,underwater component,corrosion resistant,elastomer,0.9707800603361586
14.0,zero-shot,underwater component,corrosion resistant,thermoset,0.9682739726027397
14.0,zero-shot,underwater component,corrosion resistant,composite,0.9671039076986471
14.0,zero-shot,underwater component,high strength,steel,0.9837010923967445
14.0,zero-shot,underwater component,high strength,aluminum,0.9858867924528302
14.0,zero-shot,underwater component,high strength,titanium,0.9838164402429099
14.0,zero-shot,underwater component,high strength,glass,0.9793413912185496
14.0,zero-shot,underwater component,high strength,wood,0.9856158063290452
14.0,zero-shot,underwater component,high strength,thermoplastic,0.9810695905124189
14.0,zero-shot,underwater component,high strength,elastomer,0.9788883491215287
14.0,zero-shot,underwater component,high strength,thermoset,0.9845125091272434
14.0,zero-shot,underwater component,high strength,composite,0.9840457555689344
14.0,zero-shot,safety helmet,lightweight,steel,0.9433782651740157
14.0,zero-shot,safety helmet,lightweight,aluminum,0.9860522598870056
14.0,zero-shot,safety helmet,lightweight,titanium,0.9141700979696152
14.0,zero-shot,safety helmet,lightweight,glass,0.980796812749004
14.0,zero-shot,safety helmet,lightweight,wood,0.98545101842871
14.0,zero-shot,safety helmet,lightweight,thermoplastic,0.9374157519738109
14.0,zero-shot,safety helmet,lightweight,elastomer,0.9430352786275801
14.0,zero-shot,safety helmet,lightweight,thermoset,0.9828785164893057
14.0,zero-shot,safety helmet,lightweight,composite,0.9665689708580552
14.0,zero-shot,safety helmet,heat resistant,steel,0.9833718047362572
14.0,zero-shot,safety helmet,heat resistant,aluminum,0.9859110337185373
14.0,zero-shot,safety helmet,heat resistant,titanium,0.9659818181818182
14.0,zero-shot,safety helmet,heat resistant,glass,0.9622708039492243
14.0,zero-shot,safety helmet,heat resistant,wood,0.9697380920070566
14.0,zero-shot,safety helmet,heat resistant,thermoplastic,0.9858817899018903
14.0,zero-shot,safety helmet,heat resistant,elastomer,0.9852521650534896
14.0,zero-shot,safety helmet,heat resistant,thermoset,0.9655217619297326
14.0,zero-shot,safety helmet,heat resistant,composite,0.9855475693639385
14.0,zero-shot,safety helmet,corrosion resistant,steel,0.9849498327759197
14.0,zero-shot,safety helmet,corrosion resistant,aluminum,0.9759919130654536
14.0,zero-shot,safety helmet,corrosion resistant,titanium,0.9749984334858074
14.0,zero-shot,safety helmet,corrosion resistant,glass,0.9851863265171359
14.0,zero-shot,safety helmet,corrosion resistant,wood,0.9846089071856288
14.0,zero-shot,safety helmet,corrosion resistant,thermoplastic,0.9747808008677574
14.0,zero-shot,safety helmet,corrosion resistant,elastomer,0.9742777496198682
14.0,zero-shot,safety helmet,corrosion resistant,thermoset,0.9707807216018296
14.0,zero-shot,safety helmet,corrosion resistant,composite,0.9662611152129947
14.0,zero-shot,safety helmet,high strength,steel,0.9850295056592822
14.0,zero-shot,safety helmet,high strength,aluminum,0.9850084199285333
14.0,zero-shot,safety helmet,high strength,titanium,0.9853858723909975
14.0,zero-shot,safety helmet,high strength,glass,0.9744271150997648
14.0,zero-shot,safety helmet,high strength,wood,0.9833826078091549
